route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"1-V23-G-mjp-1","T0","1836.T0.1-V23-G-mjp-1.5.H","1-V23-G-mjp-1.5.H","Geelong","0"
"1-V23-G-mjp-1","T0","1838.T0.1-V23-G-mjp-1.5.H","1-V23-G-mjp-1.5.H","Geelong","0"
"1-V23-G-mjp-1","T0","1828.T0.1-V23-G-mjp-1.5.H","1-V23-G-mjp-1.5.H","Geelong","0"
"1-V23-G-mjp-1","T0","1788.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1817.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1819.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1821.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1823.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1825.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1829.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1831.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1833.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1835.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1837.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1839.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1827.T0.1-V23-G-mjp-1.6.H","1-V23-G-mjp-1.6.H","Geelong","0"
"1-V23-G-mjp-1","T0","1812.T0.1-V23-G-mjp-1.7.H","1-V23-G-mjp-1.7.H","Geelong","0"
"1-V23-G-mjp-1","T0","1813.T0.1-V23-G-mjp-1.8.H","1-V23-G-mjp-1.8.H","Geelong","0"
"1-V23-G-mjp-1","T0","1814.T0.1-V23-G-mjp-1.9.H","1-V23-G-mjp-1.9.H","Geelong","0"
"1-V23-G-mjp-1","T0","1791.T0.1-V23-G-mjp-1.10.H","1-V23-G-mjp-1.10.H","Geelong","0"
"1-V23-G-mjp-1","T0","1815.T0.1-V23-G-mjp-1.11.H","1-V23-G-mjp-1.11.H","Geelong","0"
"1-V23-G-mjp-1","T0","1792.T0.1-V23-G-mjp-1.12.H","1-V23-G-mjp-1.12.H","Geelong","0"
"1-V23-G-mjp-1","T0","1807.T0.1-V23-G-mjp-1.13.H","1-V23-G-mjp-1.13.H","Geelong","0"
"1-V23-G-mjp-1","T0","1808.T0.1-V23-G-mjp-1.14.H","1-V23-G-mjp-1.14.H","Geelong","0"
"1-V23-G-mjp-1","T0","1809.T0.1-V23-G-mjp-1.15.H","1-V23-G-mjp-1.15.H","Geelong","0"
"1-V23-G-mjp-1","T0","1810.T0.1-V23-G-mjp-1.16.H","1-V23-G-mjp-1.16.H","Geelong","0"
"1-V23-G-mjp-1","T0","1803.T0.1-V23-G-mjp-1.17.H","1-V23-G-mjp-1.17.H","Geelong","0"
"1-V23-G-mjp-1","T0","1804.T0.1-V23-G-mjp-1.18.H","1-V23-G-mjp-1.18.H","Geelong","0"
"1-V23-G-mjp-1","T0","1805.T0.1-V23-G-mjp-1.19.H","1-V23-G-mjp-1.19.H","Geelong","0"
"1-V23-G-mjp-1","T0","1793.T0.1-V23-G-mjp-1.20.H","1-V23-G-mjp-1.20.H","Geelong","0"
"1-V23-G-mjp-1","T0","1796.T0.1-V23-G-mjp-1.21.H","1-V23-G-mjp-1.21.H","Geelong","0"
"1-V23-G-mjp-1","T0","2036.T0.1-V23-G-mjp-1.22.R","1-V23-G-mjp-1.22.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2037.T0.1-V23-G-mjp-1.23.R","1-V23-G-mjp-1.23.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2038.T0.1-V23-G-mjp-1.24.R","1-V23-G-mjp-1.24.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2055.T0.1-V23-G-mjp-1.24.R","1-V23-G-mjp-1.24.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2045.T0.1-V23-G-mjp-1.24.R","1-V23-G-mjp-1.24.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2046.T0.1-V23-G-mjp-1.24.R","1-V23-G-mjp-1.24.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2050.T0.1-V23-G-mjp-1.24.R","1-V23-G-mjp-1.24.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2051.T0.1-V23-G-mjp-1.24.R","1-V23-G-mjp-1.24.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2039.T0.1-V23-G-mjp-1.25.R","1-V23-G-mjp-1.25.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2040.T0.1-V23-G-mjp-1.26.R","1-V23-G-mjp-1.26.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2090.T0.1-V23-G-mjp-1.27.R","1-V23-G-mjp-1.27.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2091.T0.1-V23-G-mjp-1.28.R","1-V23-G-mjp-1.28.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2047.T0.1-V23-G-mjp-1.29.R","1-V23-G-mjp-1.29.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2092.T0.1-V23-G-mjp-1.30.R","1-V23-G-mjp-1.30.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2093.T0.1-V23-G-mjp-1.31.R","1-V23-G-mjp-1.31.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2041.T0.1-V23-G-mjp-1.32.R","1-V23-G-mjp-1.32.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2042.T0.1-V23-G-mjp-1.32.R","1-V23-G-mjp-1.32.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2043.T0.1-V23-G-mjp-1.32.R","1-V23-G-mjp-1.32.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2044.T0.1-V23-G-mjp-1.32.R","1-V23-G-mjp-1.32.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2086.T0.1-V23-G-mjp-1.33.R","1-V23-G-mjp-1.33.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2087.T0.1-V23-G-mjp-1.34.R","1-V23-G-mjp-1.34.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2088.T0.1-V23-G-mjp-1.35.R","1-V23-G-mjp-1.35.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2089.T0.1-V23-G-mjp-1.36.R","1-V23-G-mjp-1.36.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2081.T0.1-V23-G-mjp-1.37.R","1-V23-G-mjp-1.37.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2061.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2063.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2064.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2068.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2069.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2071.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2073.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2075.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2077.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2079.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2082.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2084.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2066.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2057.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2059.T0.1-V23-G-mjp-1.38.R","1-V23-G-mjp-1.38.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2060.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2083.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2058.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2062.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2065.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2067.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2070.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2072.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2074.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2076.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2078.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2080.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2085.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2056.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2052.T0.1-V23-G-mjp-1.39.R","1-V23-G-mjp-1.39.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2053.T0.1-V23-G-mjp-1.40.R","1-V23-G-mjp-1.40.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2048.T0.1-V23-G-mjp-1.40.R","1-V23-G-mjp-1.40.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2054.T0.1-V23-G-mjp-1.41.R","1-V23-G-mjp-1.41.R","Melbourne","1"
"1-V23-G-mjp-1","T0","2049.T0.1-V23-G-mjp-1.42.R","1-V23-G-mjp-1.42.R","Melbourne","1"
"1-V40-G-mjp-1","T0","890.T0.1-V40-G-mjp-1.1.H","1-V40-G-mjp-1.1.H","Melbourne","0"
"1-V40-G-mjp-1","T0","891.T0.1-V40-G-mjp-1.1.H","1-V40-G-mjp-1.1.H","Melbourne","0"
"1-V40-G-mjp-1","T0","892.T0.1-V40-G-mjp-1.1.H","1-V40-G-mjp-1.1.H","Melbourne","0"
"1-V40-G-mjp-1","T0","898.T0.1-V40-G-mjp-1.2.H","1-V40-G-mjp-1.2.H","Melbourne","0"
"1-V40-G-mjp-1","T0","899.T0.1-V40-G-mjp-1.2.H","1-V40-G-mjp-1.2.H","Melbourne","0"
"1-V40-G-mjp-1","T0","900.T0.1-V40-G-mjp-1.2.H","1-V40-G-mjp-1.2.H","Melbourne","0"
"1-V40-G-mjp-1","T0","895.T0.1-V40-G-mjp-1.3.H","1-V40-G-mjp-1.3.H","Melbourne","0"
"1-V40-G-mjp-1","T0","901.T0.1-V40-G-mjp-1.3.H","1-V40-G-mjp-1.3.H","Melbourne","0"
"1-V40-G-mjp-1","T0","896.T0.1-V40-G-mjp-1.3.H","1-V40-G-mjp-1.3.H","Melbourne","0"
"1-V40-G-mjp-1","T0","897.T0.1-V40-G-mjp-1.3.H","1-V40-G-mjp-1.3.H","Melbourne","0"
"1-V40-G-mjp-1","T0","893.T0.1-V40-G-mjp-1.3.H","1-V40-G-mjp-1.3.H","Melbourne","0"
"1-V40-G-mjp-1","T0","894.T0.1-V40-G-mjp-1.3.H","1-V40-G-mjp-1.3.H","Melbourne","0"
"1-V40-G-mjp-1","T0","845.T0.1-V40-G-mjp-1.4.R","1-V40-G-mjp-1.4.R","Seymour","1"
"1-V40-G-mjp-1","T0","853.T0.1-V40-G-mjp-1.4.R","1-V40-G-mjp-1.4.R","Seymour","1"
"1-V40-G-mjp-1","T0","854.T0.1-V40-G-mjp-1.4.R","1-V40-G-mjp-1.4.R","Seymour","1"
"1-V40-G-mjp-1","T0","855.T0.1-V40-G-mjp-1.4.R","1-V40-G-mjp-1.4.R","Seymour","1"
"1-V40-G-mjp-1","T0","850.T0.1-V40-G-mjp-1.5.R","1-V40-G-mjp-1.5.R","Seymour","1"
"1-V40-G-mjp-1","T0","856.T0.1-V40-G-mjp-1.5.R","1-V40-G-mjp-1.5.R","Seymour","1"
"1-V40-G-mjp-1","T0","849.T0.1-V40-G-mjp-1.5.R","1-V40-G-mjp-1.5.R","Seymour","1"
"1-V40-G-mjp-1","T0","851.T0.1-V40-G-mjp-1.6.R","1-V40-G-mjp-1.6.R","Seymour","1"
"1-V40-G-mjp-1","T0","852.T0.1-V40-G-mjp-1.7.R","1-V40-G-mjp-1.7.R","Seymour","1"
"1-V40-G-mjp-1","T0","846.T0.1-V40-G-mjp-1.8.R","1-V40-G-mjp-1.8.R","Seymour","1"
"1-V40-G-mjp-1","T0","847.T0.1-V40-G-mjp-1.8.R","1-V40-G-mjp-1.8.R","Seymour","1"
"1-V40-G-mjp-1","T0","848.T0.1-V40-G-mjp-1.8.R","1-V40-G-mjp-1.8.R","Seymour","1"
"1-V45-G-mjp-1","T0","1677.T0.1-V45-G-mjp-1.1.H","1-V45-G-mjp-1.1.H","Swan Hill","0"
"1-V45-G-mjp-1","T0","1678.T0.1-V45-G-mjp-1.2.H","1-V45-G-mjp-1.2.H","Swan Hill","0"
"1-V45-G-mjp-1","T0","1876.T0.1-V45-G-mjp-1.4.R","1-V45-G-mjp-1.4.R","Melbourne","1"
"1-V45-G-mjp-1","T0","1877.T0.1-V45-G-mjp-1.4.R","1-V45-G-mjp-1.4.R","Melbourne","1"
"1-V48-G-mjp-1","T0","1704.T0.1-V48-G-mjp-1.1.H","1-V48-G-mjp-1.1.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1706.T0.1-V48-G-mjp-1.1.H","1-V48-G-mjp-1.1.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1718.T0.1-V48-G-mjp-1.1.H","1-V48-G-mjp-1.1.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1719.T0.1-V48-G-mjp-1.1.H","1-V48-G-mjp-1.1.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1720.T0.1-V48-G-mjp-1.1.H","1-V48-G-mjp-1.1.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1708.T0.1-V48-G-mjp-1.2.H","1-V48-G-mjp-1.2.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1705.T0.1-V48-G-mjp-1.3.H","1-V48-G-mjp-1.3.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1716.T0.1-V48-G-mjp-1.3.H","1-V48-G-mjp-1.3.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1712.T0.1-V48-G-mjp-1.3.H","1-V48-G-mjp-1.3.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1714.T0.1-V48-G-mjp-1.3.H","1-V48-G-mjp-1.3.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1709.T0.1-V48-G-mjp-1.3.H","1-V48-G-mjp-1.3.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1715.T0.1-V48-G-mjp-1.3.H","1-V48-G-mjp-1.3.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1710.T0.1-V48-G-mjp-1.3.H","1-V48-G-mjp-1.3.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1711.T0.1-V48-G-mjp-1.3.H","1-V48-G-mjp-1.3.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1707.T0.1-V48-G-mjp-1.3.H","1-V48-G-mjp-1.3.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1717.T0.1-V48-G-mjp-1.4.H","1-V48-G-mjp-1.4.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1713.T0.1-V48-G-mjp-1.5.H","1-V48-G-mjp-1.5.H","Traralgon","0"
"1-V48-G-mjp-1","T0","1918.T0.1-V48-G-mjp-1.6.R","1-V48-G-mjp-1.6.R","Melbourne","1"
"1-V48-G-mjp-1","T0","1920.T0.1-V48-G-mjp-1.6.R","1-V48-G-mjp-1.6.R","Melbourne","1"
"1-V48-G-mjp-1","T0","1933.T0.1-V48-G-mjp-1.6.R","1-V48-G-mjp-1.6.R","Melbourne","1"
"1-V48-G-mjp-1","T0","1929.T0.1-V48-G-mjp-1.6.R","1-V48-G-mjp-1.6.R","Melbourne","1"
"1-V48-G-mjp-1","T0","1934.T0.1-V48-G-mjp-1.6.R","1-V48-G-mjp-1.6.R","Melbourne","1"
